date,close,v,RSI,OT
2010-04-07,79.95,5.2,26.168224299065614,1
2010-04-08,79.68,3.97,25.59414990859256,1
2010-04-09,80.49,3.13,36.8948247078464,0
2010-04-12,80.48,2.34,33.3919156414763,0
2010-04-13,80.45,3.07,33.45070422535218,0
2010-04-14,80.89,3.27,44.74187380497136,0
2010-04-15,80.07,3.92,35.9240069084628,0
2010-04-16,78.72,12.11,30.86053412462907,0
2010-04-19,79.48,5.15,33.90070921985817,0
2010-04-20,80.01,3.45,39.300134589502086,0
2010-04-21,78.87,3.98,35.43689320388354,0
2010-04-22,78.68,4.4,31.552795031055865,0
2010-04-23,78.95,3.87,35.8876117496807,0
2010-04-26,79.24,4.66,39.39008894536207,0
2010-04-27,76.69,6.04,32.769556025369894,1
2010-04-28,77.17,4.36,37.02171664943117,0
2010-04-29,78.09,4.34,37.73006134969328,0
2010-04-30,77.0,4.84,33.977900552486176,0
2010-05-03,78.44,4.28,41.80929095354521,0
2010-05-04,76.61,4.66,34.33382137628111,1
2010-05-05,76.7,4.79,36.968290796597095,1
2010-05-06,74.59,10.38,34.915997078159265,1
2010-05-07,74.41,9.02,30.663615560640707,1
2010-05-10,78.23,7.54,44.573170731707314,0
2010-05-11,77.61,4.92,46.03274559193954,0
2010-05-12,78.0,3.61,47.885572139303456,0
2010-05-13,77.27,3.43,44.921402660217645,0
2010-05-14,76.23,5.37,41.29554655870449,0
2010-05-17,76.31,3.71,48.71794871794874,0
2010-05-18,75.47,4.39,44.40052700922266,0
2010-05-19,75.83,4.68,42.27086183310532,0
2010-05-20,72.28,7.73,36.18266978922718,0
2010-05-21,73.01,10.92,33.41478313989008,1
2010-05-24,70.78,5.31,32.61776982707218,0
2010-05-25,70.73,8.41,32.1578003586372,0
2010-05-26,70.32,5.42,35.79507651363937,1
2010-05-27,73.35,6.53,47.03579418344519,0
2010-05-28,70.55,7.83,27.22419928825623,0
2010-06-01,70.26,5.38,27.767695099818525,0
2010-06-02,72.25,4.91,34.142305570876985,1
2010-06-03,72.34,4.12,35.90623213264725,0
2010-06-04,70.19,7.39,33.76344086021504,1
2010-06-07,70.04,5.46,33.20835565077665,1
2010-06-08,72.64,6.71,43.0739109153206,1
2010-06-09,71.81,5.92,40.38277511961723,1
2010-06-10,74.1,6.18,54.63340122199591,1
2010-06-11,74.41,4.81,53.64203954214358,1
2010-06-14,74.92,5.65,61.82857142857144,1
2010-06-15,77.25,7.25,66.48129423660262,1
2010-06-16,77.51,4.85,68.31380539989817,1
2010-06-17,79.23,9.08,66.04803493449786,0
2010-06-18,79.93,13.21,78.91491985203459,0
2010-06-21,79.81,8.38,79.75077881619937,1
2010-06-22,79.53,9.06,75.38354253835425,1
2010-06-23,79.14,7.18,73.22404371584699,1
2010-06-24,78.86,10.16,83.94675019577136,1
2010-06-25,81.9,109.27,87.8671775223499,0
2010-06-28,81.02,17.63,80.05738880918213,0
2010-06-29,80.03,19.43,79.14893617021272,0
2010-06-30,79.69,10.97,73.0041152263374,1
2010-07-01,78.81,11.93,67.29559748427671,1
2010-07-02,77.24,9.33,58.41799709724234,1
2010-07-06,77.57,8.68,51.358234295415926,1
2010-07-07,79.92,9.98,58.68781542898339,0
2010-07-08,79.41,8.43,50.71090047393361,0
2010-07-09,79.75,5.56,49.268292682926806,0
2010-07-12,79.47,5.08,48.63563402889245,0
2010-07-13,79.86,9.22,51.31264916467779,0
2010-07-14,79.35,6.49,50.82742316784867,0
2010-07-15,79.71,6.45,53.32811276429127,0
2010-07-16,77.1,9.29,30.55105348460292,1
2010-07-19,77.31,4.9,34.10454155955449,1
2010-07-20,78.24,5.25,42.291128337639954,1
2010-07-21,76.63,5.79,38.12111801242237,1
2010-07-22,78.35,6.35,48.32361516034983,0
2010-07-23,78.71,5.41,55.87529976019183,0
2010-07-26,78.72,6.05,54.71698113207548,0
2010-07-27,78.51,4.99,42.985074626865696,1
2010-07-28,77.82,3.45,42.22873900293255,1
2010-07-29,78.04,5.1,41.54302670623151,1
2010-07-30,78.12,4.68,43.1886982845611,1
2010-08-02,79.92,6.3,50.26501766784454,1
2010-08-03,79.83,4.86,52.20183486238534,1
2010-08-04,80.76,5.38,54.57715780296429,0
2010-08-05,80.83,3.81,70.88465845464722,0
2010-08-06,80.47,5.51,67.40088105726868,0
2010-08-09,80.7,3.7,64.67780429594274,0
2010-08-10,79.73,3.3,70.02583979328165,0
2010-08-11,77.5,6.15,44.8484848484849,1
2010-08-12,77.02,4.14,39.9044205495819,1
2010-08-13,76.78,3.25,38.72093023255818,1
2010-08-16,76.84,2.95,40.1183431952663,1
2010-08-17,77.53,4.12,48.2840236686391,0
2010-08-18,78.79,6.55,53.95152792413066,0
2010-08-19,77.54,5.69,47.27954971857412,0
2010-08-20,77.73,5.4,37.90055248618788,0
2010-08-23,77.23,3.0,36.25792811839328,1
2010-08-24,76.58,5.32,27.233115468409565,1
2010-08-25,76.8,5.9,28.40300107181139,1
2010-08-26,76.37,4.49,28.191489361702168,1
2010-08-27,78.78,7.29,41.70984455958549,1
2010-08-30,77.9,6.01,42.03655352480418,1
2010-08-31,78.78,16.3,56.31163708086787,1
2010-09-01,80.91,11.06,66.49703138252761,1
2010-09-02,81.19,7.22,68.63905325443788,1
2010-09-03,81.61,6.62,69.56521739130436,1
2010-09-07,80.79,5.11,63.230519480519526,1
2010-09-08,81.69,4.8,62.123745819398,1
2010-09-09,82.31,5.23,71.05030891438662,1
2010-09-10,82.72,3.96,71.60173160173164,1
2010-09-13,83.34,6.48,76.17823479006003,0
2010-09-14,83.05,5.47,78.60300618921315,1
2010-09-15,83.48,4.44,78.99305555555563,0
2010-09-16,83.54,4.37,82.15246636771303,0
2010-09-17,82.72,18.5,70.60669456066944,0
2010-09-20,83.51,6.11,79.61985216473069,0
2010-09-21,83.09,5.32,73.91786903440618,0
2010-09-22,82.42,4.49,60.0,1
2010-09-23,81.24,4.57,50.29585798816566,1
2010-09-24,83.32,16.05,58.45697329376849,0
2010-09-27,82.87,5.76,60.67761806981516,0
2010-09-28,83.07,4.62,57.63274336283182,0
2010-09-29,82.44,4.47,50.71823204419888,1
2010-09-30,82.68,4.91,49.77477477477482,1
2010-10-01,82.71,4.52,46.20024125452347,1
2010-10-04,82.11,3.86,44.534883720930246,1
2010-10-05,83.43,7.29,49.73656480505797,0
2010-10-06,83.54,3.36,50.0,0
2010-10-07,83.17,3.37,52.47524752475249,1
2010-10-08,83.16,3.5,47.8941034897713,1
2010-10-11,82.95,1.96,49.1358024691358,1
2010-10-12,83.3,3.5,55.65552699228791,1
2010-10-13,83.66,5.07,67.38505747126447,0
2010-10-14,83.61,5.27,52.94117647058832,0
2010-10-15,83.37,5.86,55.29661016949156,0
2010-10-18,83.5,3.83,54.62365591397859,0
2010-10-19,82.36,4.95,49.2248062015504,1
2010-10-20,82.92,4.31,52.18978102189777,0
2010-10-21,83.01,4.06,52.70758122743693,0
2010-10-22,83.34,2.68,61.66982922201144,0
2010-10-25,83.33,3.55,48.73737373737363,0
2010-10-26,82.22,5.25,36.69354838709668,0
2010-10-27,80.55,5.97,29.07348242811496,0
2010-10-28,80.1,4.38,27.164179104477554,1
2010-10-29,79.56,6.12,25.889046941678476,1
2010-11-01,79.9,4.33,25.783475783475826,1
2010-11-02,80.42,3.81,27.43732590529248,1
2010-11-03,81.27,4.4,35.338345864661605,0
2010-11-04,82.96,7.62,47.826086956521685,0
2010-11-05,83.72,6.01,51.09343936381709,0
2010-11-08,82.32,4.95,49.80620155038756,0
2010-11-09,80.85,5.32,40.78361531611751,0
2010-11-10,81.93,5.66,45.58101472995091,0
2010-11-11,81.13,2.96,41.2923561859732,0
2010-11-12,80.25,3.35,38.64306784660769,1
2010-11-15,80.19,3.63,41.88649080735412,1
2010-11-16,79.91,5.64,47.122302158273385,1
2010-11-17,79.53,3.76,47.42081447963805,0
2010-11-18,80.86,3.93,55.48986486486485,0
2010-11-19,80.77,4.22,53.753235547886064,0
2010-11-22,80.0,3.57,48.22635135135135,0
2010-11-23,79.09,4.32,40.84033613445383,1
2010-11-24,80.3,3.29,38.353765323993024,1
2010-11-26,79.76,1.85,32.32142857142861,1
2010-11-29,79.51,4.09,36.019900497512495,1
2010-11-30,79.68,6.82,43.31428571428579,1
2010-12-01,80.68,6.66,42.7912341407151,0
2010-12-02,81.42,4.91,51.684088269454165,0
2010-12-03,80.9,4.09,53.93939393939399,0
2010-12-06,80.38,2.4,51.09070034443168,1
2010-12-07,79.87,4.98,49.7762863534676,1
2010-12-08,80.54,3.89,55.47128927410622,0
2010-12-09,80.49,3.85,47.672955974842736,0
2010-12-10,80.68,3.63,49.440993788819945,0
2010-12-13,80.34,4.01,52.230971128608935,0
2010-12-14,80.24,3.18,58.44346549192356,0
2010-12-15,79.55,4.34,44.0381558028617,1
2010-12-16,79.88,3.95,50.986842105263065,1
2010-12-17,79.95,6.83,53.72881355932199,0
2010-12-20,79.57,3.21,49.099836333878784,1
2010-12-21,80.49,4.02,48.42454394693192,0
2010-12-22,80.14,3.74,38.65248226950362,0
2010-12-23,79.86,2.61,40.3703703703704,0
2010-12-27,80.16,2.22,47.8764478764479,0
2010-12-28,79.99,1.79,51.23966942148749,1
2010-12-29,79.89,1.82,42.38875878220141,1
2010-12-30,79.4,2.51,38.4288747346074,1
2010-12-31,80.11,2.94,44.55066921606112,1
2011-01-03,80.41,5.57,50.67437379576101,0
2011-01-04,80.17,4.02,49.34333958724209,0
2011-01-05,80.91,4.11,62.639405204461006,0
2011-01-06,80.37,3.94,54.38282647584983,1
2011-01-07,79.74,3.81,48.2926829268292,1
2011-01-10,79.65,3.52,50.68259385665541,1
2011-01-11,79.4,3.48,39.499036608863214,1
2011-01-12,80.74,5.44,54.85436893203883,1
2011-01-13,80.76,3.3,57.60135135135145,0
2011-01-14,81.65,4.79,61.44393241167448,0
2011-01-18,81.82,4.25,64.05529953917062,1
2011-01-19,80.92,3.93,57.04514363885095,1
2011-01-20,80.73,3.68,59.48644793152645,1
2011-01-21,80.45,4.44,52.58358662613987,1
2011-01-24,82.94,7.14,64.42417331813007,0
2011-01-25,83.25,3.86,67.42081447963807,0
2011-01-26,83.07,3.33,63.04347826086959,1
2011-01-27,83.03,2.82,67.09511568123398,0
2011-01-28,81.56,5.26,60.55684454756389,1
2011-01-31,81.75,3.43,62.041284403669735,1
2011-02-01,83.35,4.63,69.61271102284013,1
2011-02-02,82.45,3.62,58.87850467289727,1
2011-02-03,83.02,2.79,61.10019646365423,1
2011-02-04,83.17,2.58,58.050847457627135,1
2011-02-07,84.1,3.89,61.17647058823534,1
2011-02-08,84.27,3.59,67.68743400211196,1
2011-02-09,83.89,4.09,66.35610766045552,1
2011-02-10,84.45,3.22,70.12072434607651,1
2011-02-11,84.91,3.94,62.45259165613152,1
2011-02-14,85.3,3.18,62.82853566958702,0
2011-02-15,84.98,3.36,61.7466174661748,0
2011-02-16,84.96,2.71,61.89889025893957,0
2011-02-17,84.93,2.14,75.2623688155924,0
2011-02-18,85.05,4.11,75.00000000000017,0
2011-02-22,83.17,5.62,48.69186046511633,1
2011-02-23,82.86,4.1,53.2591414944356,1
2011-02-24,83.36,4.0,52.73311897106113,1
2011-02-25,84.87,4.62,61.21372031662276,1
2011-02-28,87.28,7.67,67.54966887417228,0
2011-03-01,85.25,6.3,54.48717948717952,0
2011-03-02,85.02,3.64,55.246053853296175,1
2011-03-03,86.7,4.72,59.46173254835998,0
2011-03-04,85.5,4.7,52.33570863024546,0
2011-03-07,85.04,3.67,48.97637795275594,1
2011-03-08,86.35,4.05,55.00365230094956,0
2011-03-09,86.02,2.55,53.7857142857143,0
2011-03-10,84.98,4.67,50.16655562958026,0
2011-03-11,85.3,4.22,50.82182774490467,0
2011-03-14,84.21,4.8,53.60610263522882,0
2011-03-15,82.52,6.74,48.92405063291138,1
2011-03-16,80.95,7.93,42.85714285714285,1
2011-03-17,82.73,5.42,43.757292882147006,1
2011-03-18,83.48,7.25,37.72609819121445,1
2011-03-21,85.17,4.71,49.73579920739763,1
2011-03-22,84.98,3.09,49.8675496688742,0
2011-03-23,84.74,3.34,42.8257686676427,0
2011-03-24,85.16,2.65,48.68012422360247,1
2011-03-25,85.24,2.37,50.79999999999995,0
2011-03-28,84.37,2.38,41.79104477611943,0
2011-03-29,84.71,2.69,44.57332228666112,0
2011-03-30,85.46,3.64,52.037351443123896,0
2011-03-31,83.63,10.54,43.717080511662886,0
2011-04-01,83.68,5.1,47.8367346938776,0
2011-04-04,83.1,5.22,52.60323159784559,0
2011-04-05,82.04,4.85,55.12699905926624,1
2011-04-06,81.99,5.4,45.84269662921344,0
2011-04-07,81.93,3.67,40.56029232643119,0
2011-04-08,81.8,3.28,24.66165413533834,0
2011-04-11,82.26,3.71,30.34682080924861,0
2011-04-12,81.68,3.14,28.92561983471083,0
2011-04-13,80.76,4.41,21.649484536082557,0
2011-04-14,80.74,3.74,20.77922077922084,1
2011-04-15,80.89,4.56,25.071633237822425,1
2011-04-18,80.3,4.48,19.502074688796892,1
2011-04-19,80.5,3.03,12.874251497006313,1
2011-04-20,81.72,4.57,34.266886326194566,1
2011-04-21,82.36,3.19,40.0900900900901,1
2011-04-25,82.38,2.34,44.098360655737736,1
2011-04-26,82.92,3.56,57.8853046594981,0
2011-04-27,82.99,3.46,58.9285714285714,0
2011-04-28,83.27,3.45,61.51202749140877,0
2011-04-29,83.3,2.97,63.11188811188805,0
2011-05-02,81.92,4.94,47.43975903614456,0
2011-05-03,82.32,3.3,54.95356037151692,0
2011-05-04,81.58,3.24,56.52866242038211,0
2011-05-05,79.66,5.39,43.39853300733497,1
2011-05-06,80.21,4.06,46.03729603729599,1
2011-05-09,80.73,2.88,52.52643948296127,0
2011-05-10,81.23,2.87,54.143019296254295,0
2011-05-11,80.1,3.81,40.711009174311904,0
2011-05-12,80.7,3.65,40.4377880184332,0
2011-05-13,79.65,4.15,35.9423274974254,0
2011-05-16,79.48,3.88,31.58458244111351,0
2011-05-17,78.93,4.78,29.32790224032594,0
2011-05-18,79.62,3.03,32.16031280547415,0
2011-05-19,79.28,2.49,30.929791271347284,0
2011-05-20,78.72,3.51,33.53909465020577,0
2011-05-23,77.89,4.09,28.17733990147792,1
2011-05-24,77.67,2.98,29.69885773624098,1
2011-05-25,78.16,3.53,40.853658536585385,0
2011-05-26,78.31,3.09,37.82051282051292,0
2011-05-27,78.04,3.11,32.1854304635762,0
2011-05-31,79.07,5.34,36.63366336633656,0
2011-06-01,77.08,5.67,33.10961968680088,0
2011-06-02,77.16,3.77,28.978622327790877,0
2011-06-03,76.25,4.48,29.46859903381632,0
2011-06-06,75.34,4.73,27.05099778270501,0
2011-06-07,74.86,4.51,27.262569832402136,0
2011-06-08,74.33,4.88,19.90898748577918,1
2011-06-09,75.01,3.84,26.615553121577197,0
2011-06-10,74.06,6.46,25.52521008403359,1
2011-06-13,74.29,4.44,29.82062780269058,1
2011-06-14,75.11,5.59,36.554621848739465,1
2011-06-15,73.83,7.37,29.000969932104734,1
2011-06-16,75.01,5.97,35.449735449735456,1
2011-06-17,75.51,9.05,39.06655142610197,1
2011-06-20,76.1,4.23,36.657681940700805,0
2011-06-21,76.49,5.15,46.90451206715634,0
2011-06-22,75.97,3.69,44.032096288866605,1
2011-06-23,75.61,5.51,46.60297239915074,1
2011-06-24,75.62,5.39,51.64319248826292,1
2011-06-27,75.63,3.82,54.78260869565215,1
2011-06-28,76.42,3.69,62.57521058965104,1
2011-06-29,77.03,4.06,62.257281553398045,0
2011-06-30,77.39,4.12,71.76470588235296,1
2011-07-01,78.09,4.53,73.39901477832512,0
2011-07-05,77.31,3.77,63.61386138613863,0
2011-07-06,76.52,4.5,67.72068511198944,0
2011-07-07,77.77,4.17,68.01566579634459,0
2011-07-08,76.9,3.62,58.655043586550455,0
2011-07-11,75.27,4.78,45.424476295479614,1
2011-07-12,75.78,4.57,46.13710554951037,0
2011-07-13,76.32,4.04,51.90010857763298,0
2011-07-14,76.1,4.69,52.70121278941562,1
2011-07-15,75.36,6.13,48.67346938775507,1
2011-07-18,75.11,4.75,47.41035856573707,1
2011-07-19,76.29,4.7,49.376797698945374,0
2011-07-20,76.14,3.51,45.53660982948847,0
2011-07-21,77.34,6.29,49.76873265494913,0
2011-07-22,77.05,3.1,44.99999999999998,0
2011-07-25,75.91,4.71,43.49442379182155,0
2011-07-26,75.51,4.56,45.130183220829366,0
2011-07-27,74.69,6.82,34.50704225352115,0
2011-07-28,74.85,4.61,38.89490790899238,0
2011-07-29,74.17,6.69,43.35748792270535,0
2011-08-01,74.93,7.54,45.01758499413837,0
2011-08-02,73.37,7.15,34.554973821989606,0
2011-08-03,74.01,7.86,39.518555667001074,0
2011-08-04,70.99,12.47,32.16326530612248,0
2011-08-05,71.25,12.31,34.25774877650902,1
2011-08-08,66.65,21.41,19.26020408163268,1
2011-08-09,72.93,18.49,42.64099037138929,0
2011-08-10,67.6,16.64,31.22590593677718,1
2011-08-11,71.74,14.24,41.08761329305136,1
2011-08-12,71.52,7.69,42.396951853134745,0
2011-08-15,72.54,5.74,44.96439471007121,0
2011-08-16,71.78,6.68,45.05606523955149,0
2011-08-17,72.38,4.98,45.865416806160034,0
2011-08-18,69.56,10.46,42.79912527335209,1
2011-08-19,68.33,9.17,39.83990147783251,1
2011-08-22,67.8,6.35,41.14467408585055,1
2011-08-23,69.59,6.68,43.220858895705526,1
2011-08-24,70.75,6.66,49.60962914769032,1
2011-08-25,68.99,8.66,46.49503722084367,1
2011-08-26,69.84,6.63,55.59845559845559,1
2011-08-29,72.6,6.85,49.33920704845813,0
2011-08-30,72.26,5.76,61.66166166166169,0
2011-08-31,73.0,7.57,53.799758745476495,0
2011-09-01,71.37,6.19,49.58310172317957,0
2011-09-02,69.37,6.52,41.64470216130732,0
2011-09-06,68.37,8.12,41.12441436751692,1
2011-09-07,70.7,6.22,45.988538681948434,0
2011-09-08,69.41,5.23,49.61360123647603,1
2011-09-09,67.77,7.41,48.58728557013117,1
2011-09-12,69.24,6.86,53.46820809248555,1
2011-09-13,68.85,5.41,48.08884297520659,1
2011-09-14,69.41,6.27,46.428571428571416,1
2011-09-15,70.83,6.46,54.99457111834963,0
2011-09-16,71.55,13.38,54.67468562055768,0
2011-09-19,69.66,5.17,41.56142365097589,0
2011-09-20,69.72,4.67,42.59043173862308,1
2011-09-21,67.22,8.35,34.70899470899471,1
2011-09-22,66.0,16.31,35.478637101135746,1
2011-09-23,66.37,8.07,41.1032028469751,1
2011-09-26,72.09,14.91,58.619091751621866,0
2011-09-27,72.07,12.37,53.55474831344056,0
2011-09-28,70.78,7.88,53.55474831344059,1
2011-09-29,72.71,8.93,62.62781186094068,1
2011-09-30,71.04,9.41,54.55465587044538,1
2011-10-03,70.06,10.78,52.972972972973,1
2011-10-04,73.17,13.4,58.20960698689958,1
2011-10-05,73.23,8.65,55.57103064066854,1
2011-10-06,73.63,7.23,54.901036757775685,1
2011-10-07,71.7,8.02,54.7977422389464,1
2011-10-10,74.11,7.0,59.29690808979248,1
2011-10-11,73.41,5.22,64.19073819348924,0
2011-10-12,74.71,8.19,69.89492919141162,1
2011-10-13,74.05,5.62,67.31289449954916,1
2011-10-14,74.75,5.02,57.75058275058275,1
2011-10-17,72.89,5.84,52.15789473684213,1
2011-10-18,75.07,8.16,60.78431372549019,1
2011-10-19,74.11,5.62,53.699788583509545,1
2011-10-20,75.87,6.26,62.70384008416624,1
2011-10-21,77.45,8.06,68.8424273329934,1
2011-10-24,77.24,5.44,62.17833632555356,1
2011-10-25,75.74,6.17,56.914600550964174,1
2011-10-26,78.02,8.24,60.95856215676486,0
2011-10-27,80.49,12.03,71.3660670879922,0
2011-10-28,79.96,6.53,65.65008025682181,0
2011-10-31,77.86,6.54,61.07516177202589,0
2011-11-01,75.52,9.44,51.9167061050639,1
2011-11-02,77.49,5.98,57.66488413547236,1
2011-11-03,78.82,6.36,58.82097962722149,0
2011-11-04,77.24,5.58,59.5436594997806,0
2011-11-07,77.1,4.35,54.89156626506024,0
2011-11-08,78.16,5.38,59.712230215827326,0
2011-11-09,75.4,8.54,48.92448512585812,1
2011-11-10,75.99,4.4,46.50047938638541,0
2011-11-11,76.97,4.85,49.37586685159502,0
2011-11-14,75.86,4.37,50.28248587570622,0
2011-11-15,75.93,4.2,44.508670520231234,0
2011-11-16,74.67,6.36,33.670033670033675,0
2011-11-17,74.3,6.27,33.97508493771235,0
2011-11-18,75.37,5.78,42.51352976548408,0
2011-11-21,74.32,5.98,46.08865710560625,1
2011-11-22,74.36,4.37,38.32960477255784,1
2011-11-23,72.75,6.46,27.830533235938702,1
2011-11-25,72.89,2.77,32.244897959183746,1
2011-11-28,75.48,6.46,44.48979591836739,1
2011-11-29,75.13,4.01,39.17083631165121,1
2011-11-30,78.76,10.93,61.30551816958273,0
2011-12-01,77.81,4.77,55.97897503285151,1
2011-12-02,77.44,5.03,51.608487337440096,0
2011-12-05,78.11,5.46,57.93930839802395,0
2011-12-06,78.15,4.22,57.85007072135781,0
2011-12-07,78.72,5.41,65.05576208178431,0
2011-12-08,76.94,5.84,58.88290713324357,0
2011-12-09,77.61,5.56,57.74550484094048,0
2011-12-12,76.27,5.59,56.61016949152542,0
2011-12-13,75.86,6.74,54.96031746031745,0
2011-12-14,75.52,6.81,59.99999999999996,1
2011-12-15,74.9,5.35,57.013258897418005,1
2011-12-16,75.13,9.27,48.5380116959064,1
2011-12-19,74.04,5.28,45.71203776553899,1
2011-12-20,76.1,7.37,38.06104129263906,1
2011-12-21,76.22,4.89,42.28903976721626,1
2011-12-22,76.89,4.07,47.40810556079171,1
2011-12-23,77.74,2.94,48.28544949026874,0
2011-12-27,77.23,2.83,45.9147424511545,1
2011-12-28,76.52,3.49,40.35087719298241,1
2011-12-29,76.9,3.13,49.80000000000004,1
2011-12-30,76.3,2.4,43.40382678751256,1
2012-01-03,77.68,5.34,57.07121364092283,0
2012-01-04,76.8,4.26,54.50191570881224,1
2012-01-05,76.93,4.24,56.89149560117307,1
2012-01-06,76.39,3.75,57.33990147783248,1
2012-01-09,76.29,2.98,55.78842315369266,1
2012-01-10,77.42,4.81,66.79920477137169,1
2012-01-11,78.0,3.82,61.07226107226106,1
2012-01-12,78.5,3.75,62.72321428571424,1
2012-01-13,77.77,4.77,54.87804878048776,1
2012-01-17,77.97,4.34,51.37395459976108,1
2012-01-18,78.92,4.4,59.59137343927348,0
2012-01-19,79.59,4.61,67.5028506271379,1
2012-01-20,79.91,5.36,67.27898966704925,0
2012-01-23,79.15,3.26,66.06538895152201,1
2012-01-24,78.48,2.75,54.9019607843137,1
2012-01-25,79.85,4.57,67.63005780346822,0
2012-01-26,79.66,5.18,65.67164179104475,0
2012-01-27,79.42,3.59,68.01426872770519,0
2012-01-30,78.69,3.64,63.27433628318583,1
2012-01-31,78.37,4.27,55.77156743620903,1
2012-02-01,78.66,4.89,54.15617128463476,1
2012-02-02,78.73,3.01,51.531291611185125,1
2012-02-03,80.0,7.01,63.85093167701872,0
2012-02-06,79.85,3.21,61.750000000000014,0
2012-02-07,79.88,2.26,56.77966101694914,0
2012-02-08,79.66,3.31,50.52790346907989,0
2012-02-09,79.2,3.7,44.75627769571642,0
2012-02-10,78.79,4.79,47.19626168224298,1
2012-02-13,79.44,3.18,57.49999999999999,0
2012-02-14,78.92,4.22,41.62162162162165,1
2012-02-15,78.07,4.92,37.198067632850176,1
2012-02-16,78.91,4.43,46.25550660792948,1
2012-02-17,79.42,5.6,55.53869499241279,1
2012-02-21,79.63,3.32,59.72222222222217,1
2012-02-22,78.93,3.3,51.95936139332373,1
2012-02-23,79.37,3.62,54.40771349862261,0
2012-02-24,80.04,5.55,50.30030030030035,0
2012-02-27,80.25,6.41,52.97619047619053,0
2012-02-28,79.44,4.65,47.06666666666667,0
2012-02-29,78.45,7.26,42.684401451027824,1
2012-03-01,78.78,3.9,47.4201474201474,1
2012-03-02,78.29,3.73,46.95863746958636,1
2012-03-05,79.17,4.81,48.40236686390534,1
2012-03-06,78.47,5.52,47.39281575898028,1
2012-03-07,78.82,4.06,54.61254612546127,1
2012-03-08,78.87,3.83,49.72752043596736,1
2012-03-09,79.41,3.63,49.93215739484392,1
2012-03-12,79.54,3.0,49.38271604938279,1
2012-03-13,80.76,7.09,61.7157490396927,1
2012-03-14,80.71,4.49,59.02964959568726,1
2012-03-15,81.34,4.95,58.80758807588072,0
2012-03-16,81.07,7.1,55.51075268817198,0
2012-03-19,81.48,3.74,64.48863636363635,0
2012-03-20,81.45,2.86,74.67105263157879,1
2012-03-21,81.21,3.56,70.28380634390628,1
2012-03-22,80.93,3.3,72.83737024221436,1
2012-03-23,81.38,3.36,70.65420560747643,0
2012-03-26,82.34,4.14,84.49197860962545,0
2012-03-27,81.76,3.26,75.17123287671224,1
2012-03-28,81.78,3.98,75.04302925989657,0
2012-03-29,81.35,3.6,67.01754385964897,0
2012-03-30,81.15,4.05,63.95147313691501,0
2012-04-02,81.84,3.84,60.30534351145032,0
2012-04-03,81.54,4.5,57.55919854280519,0
2012-04-04,81.05,3.25,47.28971962616816,0
2012-04-05,80.91,2.83,48.4674329501916,0
2012-04-09,79.76,3.71,35.57046979865768,0
2012-04-10,78.7,5.06,30.32904148783972,1
2012-04-11,79.05,3.53,34.78873239436615,1
2012-04-12,80.06,3.66,44.4444444444444,0
2012-04-13,78.82,4.43,35.150812064965194,1
2012-04-16,79.67,3.77,34.31257344300822,0
2012-04-17,80.76,4.63,44.45676274944569,0
2012-04-18,79.74,5.47,39.82035928143712,1
2012-04-19,79.28,4.47,39.70149253731348,1
2012-04-20,78.9,5.65,39.00293255131968,1
2012-04-23,78.8,5.23,34.23236514522823,1
2012-04-24,79.79,3.97,41.52952565343663,1
2012-04-25,79.94,4.13,44.44444444444446,1
2012-04-26,80.4,3.63,47.52667313288075,1
2012-04-27,80.56,3.53,54.29184549356219,1
2012-04-30,80.45,2.78,60.45400238948622,1
2012-05-01,81.46,3.58,63.34440753045399,1
2012-05-02,81.13,2.8,56.40718562874246,1
2012-05-03,81.26,3.58,66.8508287292818,1
2012-05-04,80.94,4.51,59.46348733233973,1
2012-05-07,82.47,6.76,61.95804195804188,0
2012-05-08,82.22,5.7,69.43573667711598,0
2012-05-09,81.43,4.87,66.02086438152014,0
2012-05-10,81.78,4.08,71.55688622754485,0
2012-05-11,81.6,4.2,70.71005917159759,0
2012-05-14,80.53,4.08,55.40935672514617,0
2012-05-15,80.21,3.8,51.92582025677601,0
2012-05-16,80.59,6.71,51.37085137085135,0
2012-05-17,79.87,6.1,45.393858477970646,0
2012-05-18,78.91,6.36,40.767386091127086,1
2012-05-21,79.8,4.19,39.90267639902682,0
2012-05-22,79.65,3.25,40.7960199004976,1
2012-05-23,79.75,3.48,40.57428214731584,0
2012-05-24,79.8,2.59,42.63565891472867,0
2012-05-25,79.25,3.0,26.1834319526627,0
2012-05-29,79.82,3.07,33.05084745762704,0
2012-05-30,78.83,3.85,32.14285714285705,1
2012-05-31,79.36,4.72,33.78016085790881,1
2012-06-01,79.02,6.87,33.07086614173227,1
2012-06-04,79.04,5.98,38.66057838660584,1
2012-06-05,79.12,4.17,41.39020537124811,1
2012-06-06,80.68,4.96,50.59920106524636,1
2012-06-07,80.66,4.6,55.80029368575619,0
2012-06-08,81.36,3.2,68.70229007633591,1
2012-06-11,80.28,3.87,53.56083086053416,1
2012-06-12,81.26,3.78,60.6340819022457,1
2012-06-13,80.59,3.64,55.15970515970517,1
2012-06-14,81.72,5.15,60.412147505422986,1
2012-06-15,82.57,6.77,67.43697478991592,0
2012-06-18,82.15,4.03,62.43329775880476,0
2012-06-19,82.98,4.83,72.5298588490771,0
2012-06-20,82.46,3.8,66.84782608695646,0
2012-06-21,81.19,4.26,60.710760118460016,1
